date,state,energy_mu,week_start,week_end,source_file
2024-12-31,Tamil Nadu,313.4,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-01,Tamil Nadu,294.7,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-02,Tamil Nadu,316.1,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-03,Tamil Nadu,328.7,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-04,Tamil Nadu,316.6,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-05,Tamil Nadu,303.8,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-06,Tamil Nadu,329.3,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-07,Tamil Nadu,342.4,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-08,Tamil Nadu,344.2,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-09,Tamil Nadu,342.9,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-10,Tamil Nadu,340.7,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-11,Tamil Nadu,335.1,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-12,Tamil Nadu,305.6,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-13,Tamil Nadu,305.5,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-14,Tamil Nadu,252.2,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-15,Tamil Nadu,239.9,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-16,Tamil Nadu,261.4,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-17,Tamil Nadu,298.5,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-18,Tamil Nadu,302.9,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-19,Tamil Nadu,273.2,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-20,Tamil Nadu,292.1,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-21,Tamil Nadu,303.0,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-22,Tamil Nadu,313.3,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-23,Tamil Nadu,325.8,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-24,Tamil Nadu,330.6,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-25,Tamil Nadu,328.7,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-26,Tamil Nadu,286.5,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-27,Tamil Nadu,319.9,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-28,Tamil Nadu,336.5,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-29,Tamil Nadu,342.9,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-30,Tamil Nadu,347.3,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-31,Tamil Nadu,356.9,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-01,Tamil Nadu,348.9,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-02,Tamil Nadu,321.3,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-03,Tamil Nadu,344.6,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-04,Tamil Nadu,353.4,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-05,Tamil Nadu,358.9,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-06,Tamil Nadu,360.3,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-07,Tamil Nadu,365.4,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-08,Tamil Nadu,359.2,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-09,Tamil Nadu,322.0,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-10,Tamil Nadu,347.2,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-11,Tamil Nadu,363.9,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-12,Tamil Nadu,368.6,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-13,Tamil Nadu,369.0,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-14,Tamil Nadu,368.9,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-15,Tamil Nadu,367.9,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-16,Tamil Nadu,334.5,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-17,Tamil Nadu,366.2,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-18,Tamil Nadu,373.8,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-19,Tamil Nadu,377.5,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-20,Tamil Nadu,382.2,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-21,Tamil Nadu,385.6,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-22,Tamil Nadu,377.8,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-23,Tamil Nadu,351.0,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-24,Tamil Nadu,373.7,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-25,Tamil Nadu,387.0,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-26,Tamil Nadu,382.8,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-27,Tamil Nadu,377.1,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-28,Tamil Nadu,382.7,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-01,Tamil Nadu,367.2,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-02,Tamil Nadu,337.3,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-03,Tamil Nadu,370.5,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-04,Tamil Nadu,384.9,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-05,Tamil Nadu,388.6,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-06,Tamil Nadu,392.0,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-07,Tamil Nadu,399.2,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-08,Tamil Nadu,394.2,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-09,Tamil Nadu,353.0,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-10,Tamil Nadu,373.6,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-11,Tamil Nadu,363.5,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-12,Tamil Nadu,333.1,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-13,Tamil Nadu,339.1,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-14,Tamil Nadu,344.2,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-15,Tamil Nadu,346.9,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-16,Tamil Nadu,338.8,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-04-14,Tamil Nadu,361.5,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-15,Tamil Nadu,380.6,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-16,Tamil Nadu,385.6,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-17,Tamil Nadu,394.9,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-18,Tamil Nadu,400.5,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-19,Tamil Nadu,401.4,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-20,Tamil Nadu,378.9,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-21,Tamil Nadu,408.6,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-22,Tamil Nadu,423.1,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-23,Tamil Nadu,424.5,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-24,Tamil Nadu,433.5,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-25,Tamil Nadu,438.1,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-26,Tamil Nadu,434.7,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-27,Tamil Nadu,396.5,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-28,Tamil Nadu,416.5,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-04-29,Tamil Nadu,427.5,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-04-30,Tamil Nadu,428.1,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-01,Tamil Nadu,386.0,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-02,Tamil Nadu,402.2,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-03,Tamil Nadu,411.7,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-04,Tamil Nadu,369.1,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-05,Tamil Nadu,371.3,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-06,Tamil Nadu,387.1,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-07,Tamil Nadu,369.8,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-08,Tamil Nadu,379.1,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-09,Tamil Nadu,392.0,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-10,Tamil Nadu,398.8,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-11,Tamil Nadu,364.7,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-12,Tamil Nadu,391.2,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-13,Tamil Nadu,409.1,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-14,Tamil Nadu,411.8,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-15,Tamil Nadu,402.8,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-16,Tamil Nadu,402.2,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-17,Tamil Nadu,357.6,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-18,Tamil Nadu,311.8,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-19,Tamil Nadu,328.0,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-20,Tamil Nadu,328.9,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-21,Tamil Nadu,336.2,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-22,Tamil Nadu,359.8,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-23,Tamil Nadu,363.0,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-24,Tamil Nadu,340.2,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-25,Tamil Nadu,303.2,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-26,Tamil Nadu,318.1,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-27,Tamil Nadu,334.9,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-28,Tamil Nadu,333.6,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-29,Tamil Nadu,354.8,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-30,Tamil Nadu,354.4,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-31,Tamil Nadu,358.4,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-06-01,Tamil Nadu,332.9,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-06-02,Tamil Nadu,379.4,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-03,Tamil Nadu,403.5,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-04,Tamil Nadu,403.9,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-05,Tamil Nadu,411.3,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-06,Tamil Nadu,422.1,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-07,Tamil Nadu,404.9,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-08,Tamil Nadu,352.5,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-09,Tamil Nadu,373.7,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-10,Tamil Nadu,379.5,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-11,Tamil Nadu,373.7,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-12,Tamil Nadu,369.7,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-13,Tamil Nadu,377.9,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-14,Tamil Nadu,369.5,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-15,Tamil Nadu,331.1,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-16,Tamil Nadu,361.6,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-17,Tamil Nadu,381.0,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-18,Tamil Nadu,395.5,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-19,Tamil Nadu,405.7,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-20,Tamil Nadu,413.6,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-21,Tamil Nadu,390.9,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-22,Tamil Nadu,368.7,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-23,Tamil Nadu,370.5,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-24,Tamil Nadu,383.8,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-25,Tamil Nadu,393.9,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-26,Tamil Nadu,397.4,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-27,Tamil Nadu,404.5,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-28,Tamil Nadu,400.5,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-29,Tamil Nadu,360.6,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-30,Tamil Nadu,400.4,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-01,Tamil Nadu,414.1,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-02,Tamil Nadu,406.4,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-03,Tamil Nadu,404.5,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-04,Tamil Nadu,410.9,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-05,Tamil Nadu,411.0,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-06,Tamil Nadu,379.7,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-07,Tamil Nadu,414.2,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-08,Tamil Nadu,419.7,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-09,Tamil Nadu,433.8,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-10,Tamil Nadu,429.1,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-11,Tamil Nadu,430.9,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-12,Tamil Nadu,421.1,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-13,Tamil Nadu,378.9,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-14,Tamil Nadu,403.5,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-15,Tamil Nadu,415.5,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-16,Tamil Nadu,424.1,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-17,Tamil Nadu,407.4,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-18,Tamil Nadu,402.2,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-19,Tamil Nadu,374.3,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-20,Tamil Nadu,353.0,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-21,Tamil Nadu,364.5,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-22,Tamil Nadu,370.3,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-23,Tamil Nadu,376.8,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-24,Tamil Nadu,378.6,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-25,Tamil Nadu,379.5,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-26,Tamil Nadu,381.4,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-27,Tamil Nadu,349.8,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-28,Tamil Nadu,392.5,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-29,Tamil Nadu,407.0,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-30,Tamil Nadu,425.0,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-31,Tamil Nadu,421.9,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-01,Tamil Nadu,421.6,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-02,Tamil Nadu,394.2,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-03,Tamil Nadu,345.9,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-04,Tamil Nadu,363.3,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-05,Tamil Nadu,367.9,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-06,Tamil Nadu,368.3,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-07,Tamil Nadu,381.1,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-08,Tamil Nadu,385.8,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-09,Tamil Nadu,365.7,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-10,Tamil Nadu,324.6,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-11,Tamil Nadu,334.5,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-12,Tamil Nadu,345.4,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-13,Tamil Nadu,344.3,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-14,Tamil Nadu,347.0,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-15,Tamil Nadu,313.0,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-16,Tamil Nadu,331.2,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-17,Tamil Nadu,316.3,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-18,Tamil Nadu,337.6,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-19,Tamil Nadu,349.8,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-20,Tamil Nadu,380.2,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-21,Tamil Nadu,390.9,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-22,Tamil Nadu,400.4,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-23,Tamil Nadu,380.9,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-24,Tamil Nadu,350.3,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-25,Tamil Nadu,380.9,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-26,Tamil Nadu,398.8,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-27,Tamil Nadu,354.6,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-28,Tamil Nadu,362.1,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-29,Tamil Nadu,388.5,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-30,Tamil Nadu,391.1,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-31,Tamil Nadu,354.5,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-09-01,Tamil Nadu,334.4,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-02,Tamil Nadu,370.4,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-03,Tamil Nadu,386.5,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-04,Tamil Nadu,389.2,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-05,Tamil Nadu,403.9,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-06,Tamil Nadu,385.5,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-07,Tamil Nadu,350.0,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-08,Tamil Nadu,380.6,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-09,Tamil Nadu,391.7,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-10,Tamil Nadu,381.8,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-11,Tamil Nadu,366.6,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-12,Tamil Nadu,376.2,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-13,Tamil Nadu,376.4,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-14,Tamil Nadu,340.5,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-15,Tamil Nadu,378.0,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-16,Tamil Nadu,382.5,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-17,Tamil Nadu,367.9,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-18,Tamil Nadu,353.9,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-19,Tamil Nadu,347.5,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-20,Tamil Nadu,335.6,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-21,Tamil Nadu,315.4,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-22,Tamil Nadu,343.3,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-23,Tamil Nadu,354.8,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-24,Tamil Nadu,364.8,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-25,Tamil Nadu,369.4,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-26,Tamil Nadu,360.9,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-27,Tamil Nadu,364.0,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-28,Tamil Nadu,340.4,2025-09-22,2025-09-28,Weekly 220925 to 280925_704.pdf
2025-09-29,Tamil Nadu,367.0,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-09-30,Tamil Nadu,375.2,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-01,Tamil Nadu,325.2,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-02,Tamil Nadu,324.5,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-03,Tamil Nadu,375.4,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-04,Tamil Nadu,353.7,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-05,Tamil Nadu,323.9,2025-09-29,2025-10-05,Weekly 290925 to 051025_427.pdf
2025-10-06,Tamil Nadu,348.2,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-07,Tamil Nadu,362.5,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-08,Tamil Nadu,370.0,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-09,Tamil Nadu,367.2,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-10,Tamil Nadu,362.1,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-11,Tamil Nadu,361.2,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-12,Tamil Nadu,318.7,2025-10-06,2025-10-12,Weekly 061025 to 121025_720.pdf
2025-10-13,Tamil Nadu,350.4,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-14,Tamil Nadu,354.1,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-15,Tamil Nadu,344.9,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-16,Tamil Nadu,345.0,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-17,Tamil Nadu,336.3,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-18,Tamil Nadu,320.2,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-19,Tamil Nadu,269.4,2025-10-13,2025-10-19,Weekly 131025 to 191025_396.pdf
2025-10-20,Tamil Nadu,219.9,2025-10-20,2025-10-26,Weekly 201025 to 261025_999.pdf
